chr	pos	N	X
chr18	3507141	16	0
chr18	3507145	16	0
chr18	3507151	16	0
chr18	3507154	16	0
chr18	3507183	9	0
chr18	3507294	3	0
chr18	3507331	46	43
chr18	3507337	45	43
chr18	3507381	38	0
chr18	3507398	45	0
chr18	3507409	44	0
chr18	3507419	6	0
chr18	3507423	85	0
chr18	3507450	78	0
chr18	3507458	28	0
chr18	3507503	3	0
chr18	3507602	1	1
chr18	3507610	2	1
chr18	3507687	1	0
chr18	3507694	1	0
chr18	3507770	1	0
chr18	3507784	74	0
chr18	3507787	76	0
chr18	3507806	75	0
chr18	3507808	76	0
chr18	3507818	74	0
chr18	3507886	28	0
chr18	3507892	28	0
chr18	3507894	28	0
chr18	3507912	28	0
chr18	3507915	98	0
chr18	3507919	69	0
chr18	3507928	70	0
chr18	3507931	71	0
chr18	3507961	8	0
chr18	3507979	7	0
chr18	3507990	2	0
chr18	3507994	3	0
chr18	3508022	3	0
chr18	3508027	32	0
chr18	3508035	34	0
chr18	3508039	34	0
chr18	3508042	34	0
chr18	3508049	32	0
chr18	3508051	31	0
chr18	3508053	27	0
chr18	3508059	68	0
chr18	3508065	44	0
chr18	3508073	44	0
chr18	3508088	126	0
chr18	3508100	83	0
chr18	3508107	82	0
chr18	3508111	82	0
chr18	3508181	63	0
chr18	3508186	63	63
chr18	3508189	63	0
chr18	3508195	63	0
chr18	3508197	63	0
chr18	3508202	62	0
chr18	3508213	64	0
chr18	3508257	2	0
chr18	3508291	45	0
chr18	3508293	45	0
chr18	3508301	45	0
chr18	3508306	45	0
chr18	3508354	20	1
chr18	3508357	20	0
chr18	3508369	26	0
chr18	3508385	6	0
chr18	3508398	6	0
chr18	3508444	112	0
chr18	3508485	3	0
chr18	3508488	3	0
chr18	3508506	2	2
chr18	3508509	2	0
chr18	3508519	2	0
chr18	3542381	1	1
chr18	3542403	1	0
chr18	3542620	1	0
chr18	3542638	1	0
chr18	3542710	5	0
chr18	3542732	5	0
chr18	3580263	22	9
chr18	3580413	56	22
chr18	3586533	13	3
chr18	3586536	12	12
chr18	3586557	15	14
chr18	3586569	2	2
chr18	3586601	3	2
chr18	3586635	2	0
chr18	3586728	57	57
chr18	3586736	57	57
chr18	3586750	57	57
chr18	3604192	16	0
chr18	3604339	16	5
chr18	3604891	6	4
chr18	3604943	9	5
chr18	3609064	2	2
chr18	3609094	2	2
chr18	3614717	1	1
chr18	3614806	2	1
chr18	3620178	3	3
chr18	3620180	3	2
chr18	3620200	3	2
chr18	3620207	3	2
chr18	3621099	2	0
chr18	3621115	7	1
chr18	3621125	7	3
chr18	3621133	7	3
chr18	3621138	5	4
chr18	3622061	24	20
chr18	3622095	24	16
chr18	3622172	28	23
chr18	3622530	1	1
chr18	3622712	27	18
chr18	3624602	1	0
chr18	3701616	142	142
chr18	3701623	142	90
chr18	3705370	2	0
chr18	3705423	9	3
chr18	3705461	41	28
chr18	3705472	49	26
chr18	3705499	8	0
chr18	3711032	29	17
chr18	3711182	21	12
chr18	3723314	3	1
chr18	3723343	3	1
chr18	3723346	15	9
chr18	3763745	1	0
chr18	3763869	1	0
chr18	3763923	27	0
chr18	3785468	31	12
chr18	3785543	4	1
chr18	3785576	93	90
chr18	3785583	89	86
chr18	3785592	100	98
chr18	3785621	31	21
chr18	3785645	20	7
chr18	3785679	7	3
chr18	3818286	11	8
chr18	3818296	11	6
chr18	3818338	5	2
chr18	3840253	9	6
chr18	3840289	5	0
chr18	3840301	4	0
chr18	3840309	4	0
chr18	3854396	46	0
chr18	3864066	13	0
chr18	3864084	51	0
chr18	3864093	38	0
chr18	3864099	38	0
chr18	3864106	38	0
chr18	3864118	41	0
chr18	3864140	3	0
chr18	3864143	3	0
chr18	3864605	14	0
chr18	3864610	14	0
chr18	3864622	14	0
chr18	3864716	4	0
chr18	3869516	13	0
chr18	3869604	8	0
chr18	3869611	8	0
chr18	3875051	42	29
chr18	3875054	49	34
chr18	3875080	7	2
chr18	3875148	80	77
chr18	3875176	101	41
chr18	3875186	15	9
chr18	3875201	29	18
chr18	3875216	22	12
chr18	3875231	8	4
chr18	3875236	8	5
chr18	3880050	9	0
chr18	3900171	35	20
chr18	3900249	1	0
chr18	3900286	24	24
chr18	3955991	10	5
chr18	3956141	16	5
chr18	3976224	9	0
chr18	3976243	9	0
chr18	3976247	9	0
chr18	3976279	28	7
chr18	3976295	26	0
chr18	3976304	28	8
chr18	4022027	13	5
chr18	4022058	13	6
chr18	4022079	3	1
chr18	4022083	3	1
chr18	4022096	49	20
chr18	4022103	47	9
chr18	4022106	47	15
chr18	4022188	3	1
chr18	4022213	3	2
chr18	4022258	17	5
chr18	4022270	17	6
chr18	4022291	22	8
chr18	4022295	5	0
chr18	4022308	5	1
chr18	4022400	6	2
chr18	4022425	6	3
chr18	4022451	15	5
chr18	4022482	15	7
chr18	4022503	7	2
chr18	4022507	7	2
chr18	4022520	50	16
chr18	4022527	44	11
chr18	4022530	44	13
chr18	4022637	14	4
chr18	4022682	7	3
chr18	4022694	7	3
chr18	4022715	13	6
chr18	4022719	6	3
chr18	4022732	51	12
chr18	4022742	45	16
chr18	4022779	2	0
chr18	4022849	5	1
chr18	4022894	4	1
chr18	4022906	4	2
chr18	4022927	14	7
chr18	4022931	10	3
chr18	4022944	59	14
chr18	4022951	50	10
chr18	4022954	50	13
chr18	4023036	13	2
chr18	4023061	13	3
chr18	4023106	10	4
chr18	4023118	10	5
chr18	4023139	17	8
chr18	4023143	7	1
chr18	4023156	8	1
chr18	4023163	1	0
chr18	4023166	1	0
chr18	4023248	7	2
chr18	4023273	6	3
chr18	4023318	10	3
chr18	4023330	10	5
chr18	4023351	25	10
chr18	4023355	15	4
chr18	4023369	15	5
chr18	4028975	17	4
chr18	4052616	1	0
chr18	4052636	1	0
chr18	4052659	1	0
chr18	4052664	1	0
chr18	4052670	1	0
chr18	4052673	1	0
chr18	4052692	1	0
chr18	4052718	2	0
chr18	4052720	1	0
chr18	4052741	1	0
chr18	4166700	10	5
chr18	4166849	30	7
chr18	4168507	2	0
chr18	4168515	2	0
chr18	4168566	2	0
chr18	4199292	21	0
chr18	4199300	109	0
chr18	4199305	109	0
chr18	4199309	106	0
chr18	4199320	107	0
chr18	4199322	108	0
chr18	4199327	88	0
chr18	4220817	3	0
chr18	4220820	3	0
chr18	4220952	2	0
chr18	4222498	2	2
chr18	4222529	2	1
chr18	4222582	15	4
chr18	4222590	15	5
chr18	4222608	15	2
chr18	4222688	3	1
chr18	4222733	2	0
chr18	4222758	4	0
chr18	4222768	4	0
chr18	4222786	5	0
chr18	4222794	1	0
chr18	4222812	1	0
chr18	4222880	9	7
chr18	4222883	9	4
chr18	4222892	9	5
chr18	4222906	9	3
chr18	4227852	6	1
chr18	4227862	6	1
chr18	4227904	10	3
chr18	4228467	39	8
chr18	4228613	7	0
chr18	4249452	11	0
chr18	4321926	1	0
chr18	4336675	156	156
chr18	4337493	6	1
chr18	4337497	6	1
chr18	4337510	6	0
chr18	4337662	17	0
chr18	4352999	1	0
chr18	4353010	1	0
chr18	4353015	1	0
chr18	4353025	1	0
chr18	4353078	27	0
chr18	4353090	63	0
chr18	4353095	63	0
chr18	4353115	70	0
chr18	4353207	53	0
chr18	4353217	54	28
chr18	4353225	52	0
chr18	4353240	57	28
chr18	4353243	2	0
chr18	4353255	3	0
chr18	4353329	1	0
chr18	4353335	1	0
chr18	4353338	1	0
chr18	4353353	1	0
chr18	4353408	21	0
chr18	4353425	21	0
chr18	4353427	22	0
chr18	4353440	23	1
chr18	4353454	1	0
chr18	4353461	1	1
chr18	4353524	16	0
chr18	4353556	17	0
chr18	4353568	1	0
chr18	4375790	64	0
chr18	4375795	65	0
chr18	4375799	64	0
chr18	4375806	65	0
chr18	4375810	65	0
chr18	4375827	1	0
chr18	4375925	40	0
chr18	4375927	40	0
chr18	4375956	40	0
chr18	4412274	4	0
chr18	4414985	7	1
chr18	4414989	7	1
chr18	4415001	7	1
chr18	4415051	4	0
chr18	4415081	4	0
chr18	4431501	17	17
chr18	4431511	17	17
chr18	4431519	17	17
chr18	4431589	72	8
chr18	4431618	72	72
chr18	4453064	6	3
chr18	4468228	34	4
chr18	4468375	17	7
chr18	4468936	5	4
chr18	4468988	7	5
chr18	4474145	27	17
chr18	4474210	45	0
chr18	4474236	45	12
chr18	4481347	2	1
chr18	4481351	2	1
chr18	4481406	23	21
chr18	4481483	23	17
chr18	4481517	23	15
chr18	4482437	4	4
chr18	4482442	7	3
chr18	4482450	7	3
chr18	4482460	7	3
chr18	4482476	3	1
chr18	4483481	2	1
chr18	4483491	20	7
chr18	4483506	19	18
chr18	4483511	20	15
chr18	4483516	20	18
chr18	4483542	2	2
chr18	4483544	2	2
chr18	4489430	3	0
chr18	4494341	21	0
chr18	4494357	21	1
chr18	4494363	22	1
chr18	4494367	22	1
chr18	4494490	21	0
chr18	4494495	29	25
chr18	4494524	15	4
chr18	4494533	7	1
chr18	4494540	7	2
chr18	4500129	28	13
chr18	4500279	20	6
chr18	4509895	1	1
chr18	4510060	17	0
chr18	4525029	2	0
chr18	4525075	1	0
chr18	4534585	17	12
chr18	4534600	17	13
chr18	4534631	3	1
chr18	4534645	3	2
chr18	4534649	3	2
chr18	4534655	12	7
chr18	4534662	12	6
chr18	4534688	12	6
chr18	4534853	9	4
chr18	4535643	1	0
chr18	4538899	10	3
chr18	4543197	4	0
chr18	4543202	4	0
chr18	4564190	2	1
chr18	4564237	19	0
chr18	4566956	5	0
chr18	4566996	17	17
chr18	4634963	6	0
chr18	4634975	5	0
chr18	4634978	25	0
chr18	4634982	20	0
chr18	4634987	20	0
chr18	4634993	21	0
chr18	4635002	20	0
chr18	4635004	21	0
chr18	4635023	4	0
chr18	4635027	4	0
chr18	4635044	4	0
chr18	4635048	4	0
chr18	4635057	3	0
chr18	4635082	1	0
chr18	4635095	57	0
chr18	4635097	57	0
chr18	4635099	56	0
chr18	4635101	56	0
chr18	4635121	76	0
chr18	4635147	19	0
chr18	4635157	1	0
chr18	4635161	1	0
chr18	4635163	1	0
chr18	4635168	1	0
chr18	4635185	13	0
chr18	4635192	27	0
chr18	4635198	27	0
chr18	4635201	27	0
chr18	4635205	27	0
chr18	4635220	14	0
chr18	4635238	26	0
chr18	4635261	26	0
chr18	4635263	45	0
chr18	4635270	61	0
chr18	4635272	42	0
chr18	4635287	35	12
chr18	4635292	35	12
chr18	4635294	35	0
chr18	4635304	16	12
chr18	4635335	3	1
chr18	4635345	3	0
chr18	4635348	2	0
chr18	4635358	3	1
chr18	4635360	3	1
chr18	4635367	2	0
chr18	4635369	2	0
chr18	4635447	1	0
chr18	4635454	1	0
chr18	4635462	1	0
chr18	4635473	11	2
chr18	4635477	1	0
chr18	4635487	11	1
chr18	4635510	69	0
chr18	4635535	67	0
chr18	4635550	77	0
chr18	4635574	76	0
chr18	4635642	47	0
chr18	4635666	47	0
chr18	4635681	2	0
chr18	4635694	2	0
chr18	4635725	30	0
chr18	4635731	29	0
chr18	4657576	32	0
chr18	4657592	54	22
chr18	4657623	21	21
chr18	4661450	3	0
chr18	4698945	23	19
chr18	4699127	1	1
chr18	4699485	16	13
chr18	4699562	27	19
chr18	4699596	27	19
chr18	4700425	13	8
chr18	4700488	7	3
chr18	4700519	8	6
chr18	4700524	4	3
chr18	4700532	4	4
chr18	4700542	4	2
chr18	4700558	3	1
chr18	4707416	1	1
chr18	4750483	15	4
chr18	4750633	25	12
chr18	4808929	19	19
chr18	4808959	22	20
chr18	4808971	3	0
chr18	4808976	3	0
chr18	4809066	1	0
chr18	4907256	15	0
chr18	4907307	1	1
chr18	4907338	6	0
chr18	4907361	6	6
chr18	4907366	1	0
chr18	4920229	6	0
chr18	4920277	4	0
chr18	4920286	4	0
chr18	4920298	4	0
chr18	4920326	58	0
chr18	4920385	15	0
chr18	4920398	15	0
chr18	4920411	77	0
chr18	4920420	74	0
chr18	4920450	32	0
chr18	4920459	37	3
chr18	4920464	38	0
chr18	4920466	38	0
chr18	4920470	38	0
chr18	4920472	37	0
chr18	4920477	37	0
chr18	4920479	37	3
chr18	4920485	16	0
chr18	4920490	15	0
chr18	4920627	17	0
chr18	4920634	17	0
chr18	4920638	17	0
chr18	4920680	4	0
chr18	4920687	4	0
chr18	4920701	4	0
chr18	4920706	4	0
chr18	4920714	53	0
chr18	4920719	49	0
chr18	4920734	49	0
chr18	4920736	49	0
chr18	4920793	210	0
chr18	4920803	210	0
chr18	4920815	209	0
chr18	4920818	210	0
chr18	4921541	16	0
chr18	4921551	16	0
chr18	4921561	16	0
chr18	4921568	16	0
chr18	4921637	1	0
chr18	4921656	44	0
chr18	4921679	43	0
chr18	4921695	13	0
chr18	4921702	14	0
chr18	4921723	69	0
chr18	4921726	57	0
chr18	4921734	57	0
chr18	4921736	57	0
chr18	4921784	2	0
chr18	4921804	35	0
chr18	4921825	35	0
chr18	4921838	36	0
chr18	4921852	11	0
chr18	4921874	11	0
chr18	4921881	11	0
chr18	4921911	118	0
chr18	4921934	121	0
chr18	4921937	112	0
chr18	4921950	2	0
chr18	4921960	2	0
chr18	4922174	1	0
chr18	4922222	1	1
chr18	4929876	10	0
chr18	4940679	2	1
chr18	4940709	2	2
chr18	4968798	14	0
chr18	4971091	1	0
chr18	4971131	7	0
chr18	4980407	11	0
chr18	4980440	11	0
chr18	4980479	32	32
chr18	4990146	17	14
chr18	4994261	17	0
chr18	4994270	18	0
chr18	4994334	33	0
chr18	5017892	2	1
chr18	5017923	6	3
chr18	5017927	4	3
chr18	5027549	7	0
chr18	5027578	7	0
chr18	5027689	26	18
chr18	5027725	93	55
chr18	5027743	95	34
chr18	5027778	17	0
chr18	5049370	1	0
chr18	5054995	114	113
chr18	5055125	2	2
chr18	5055127	2	2
chr18	5055143	2	2
chr18	5103507	2	0
chr18	5109473	20	20
chr18	5109480	19	19
chr18	5111144	5	3
chr18	5111165	5	2
chr18	5112943	8	0
chr18	5112964	15	7
chr18	5112988	8	8
chr18	5113033	2	2
chr18	5113057	4	2
chr18	5113065	4	3
chr18	5113067	4	3
chr18	5113071	2	2
chr18	5114580	77	0
chr18	5114594	77	0
chr18	5114613	76	0
chr18	5116574	14	0
chr18	5139044	54	0
chr18	5139056	54	0
chr18	5139141	17	0
chr18	5160099	17	0
chr18	5160133	18	0
chr18	5162252	20	0
chr18	5162261	22	0
chr18	5162287	3	0
chr18	5162325	5	0
chr18	5162335	5	0
chr18	5163418	2	0
chr18	5163420	3	0
chr18	5163423	3	0
chr18	5163427	1	0
chr18	5163429	3	0
chr18	5163461	41	0
chr18	5163465	40	0
chr18	5163471	44	1
chr18	5163495	43	0
chr18	5163497	8	5
chr18	5163505	8	0
chr18	5163531	5	0
chr18	5163578	166	80
chr18	5163597	165	81
chr18	5163600	167	82
chr18	5163602	167	83
chr18	5163605	164	81
chr18	5189526	4	3
chr18	5189568	32	4
chr18	5189578	32	21
chr18	5205273	1	0
chr18	5205296	1	0
chr18	5205299	1	0
chr18	5205524	14	10
chr18	5206546	9	0
chr18	5206554	9	0
chr18	5206602	13	13
chr18	5206605	13	11
chr18	5206661	12	11
chr18	5206664	12	8
chr18	5206720	11	11
chr18	5206723	13	10
chr18	5230458	2	1
chr18	5230500	12	6
chr18	5230510	11	6
chr18	5235319	68	67
chr18	5235334	66	66
chr18	5235338	68	67
chr18	5235430	86	86
chr18	5235446	86	85
chr18	5235462	11	5
chr18	5235585	42	41
chr18	5235619	40	37
chr18	5235628	3	0
chr18	5235915	11	11
chr18	5241268	9	5
chr18	5241320	7	4
chr18	5241770	3	2
chr18	5241875	30	8
chr18	5242025	13	3
chr18	5264260	18	8
chr18	5264385	11	3
chr18	5297975	6	5
chr18	5304037	21	11
chr18	5304043	19	11
chr18	5304187	15	7
chr18	5334248	30	0
chr18	5334255	31	0
chr18	5334257	30	0
chr18	5334269	31	0
chr18	5334275	31	0
chr18	5334281	31	0
chr18	5334290	1	0
chr18	5334360	1	0
chr18	5334362	1	0
chr18	5334367	1	0
chr18	5334370	1	0
chr18	5334378	1	0
chr18	5334436	1	0
chr18	5334445	2	0
chr18	5334447	2	0
chr18	5334449	2	0
chr18	5334452	2	0
chr18	5334459	1	0
chr18	5334464	2	0
chr18	5334469	1	0
chr18	5334474	1	0
chr18	5334491	1	0
chr18	5334505	1	0
chr18	5334516	1	0
chr18	5334629	1	0
chr18	5334734	61	0
chr18	5334736	60	0
chr18	5334760	61	0
chr18	5334763	86	0
chr18	5368372	18	0
chr18	5407112	11	7
chr18	5407262	28	14
chr18	5407337	3	2
chr18	5407367	3	2
chr18	5428176	9	0
chr18	5428187	9	0
chr18	5428221	3	0
chr18	5428262	14	0
chr18	5428286	25	0
chr18	5428289	25	0
chr18	5428291	25	0
chr18	5428299	12	0
chr18	5428320	11	0
chr18	5438497	12	0
chr18	5438532	66	59
chr18	5438535	69	62
chr18	5438596	2	1
chr18	5438603	3	2
chr18	5438620	3	0
chr18	5438622	3	2
chr18	5438628	3	2
chr18	5438630	2	1
chr18	5438634	1	0
chr18	5444173	22	0
chr18	5444327	21	11
chr18	5449849	3	3
chr18	5449969	5	0
chr18	5449995	4	0
chr18	5487311	57	0
chr18	5499695	59	32
chr18	5499723	58	30
chr18	5499791	10	5
chr18	5499817	10	5
chr18	5500553	28	17
chr18	5500571	28	17
chr18	5500650	6	5
chr18	5575238	9	0
chr18	5575276	5	5
chr18	5575279	5	2
chr18	5575288	5	2
chr18	5575302	4	2
chr18	5591349	36	0
chr18	5591368	37	0
chr18	5591370	37	0
chr18	5591372	37	0
chr18	5591376	37	0
chr18	5591402	13	0
chr18	5591416	13	0
chr18	5591418	12	12
chr18	5591422	13	12
chr18	5591425	13	11
chr18	5591427	13	0
chr18	5591432	13	0
chr18	5591533	1	0
chr18	5591549	1	0
chr18	5591963	1	0
chr18	5591973	1	0
chr18	5591983	1	0
chr18	5592055	2	0
chr18	5592060	2	0
chr18	5592087	2	0
chr18	5592098	1	0
chr18	5592104	4	0
chr18	5592107	4	0
chr18	5592110	4	0
chr18	5592116	4	0
chr18	5592119	4	0
chr18	5592122	1	0
chr18	5592125	3	0
chr18	5592127	3	0
chr18	5592144	2	0
chr18	5592196	2	0
chr18	5592205	3	0
chr18	5592208	3	0
chr18	5592215	3	0
chr18	5592218	3	0
chr18	5592221	3	0
chr18	5592223	3	0
chr18	5592227	3	0
chr18	5592366	2	0
chr18	5592370	1	0
chr18	5592372	2	0
chr18	5592379	2	0
chr18	5592384	2	0
chr18	5592388	5	0
chr18	5592390	3	0
chr18	5592394	4	0
chr18	5592404	4	0
chr18	5592408	3	1
chr18	5592412	4	0
chr18	5592414	1	0
chr18	5592425	1	0
chr18	5592430	4	0
chr18	5592436	3	0
chr18	5592441	3	0
chr18	5592445	3	0
chr18	5592449	1	0
chr18	5592451	4	0
chr18	5592453	4	0
chr18	5592459	3	0
chr18	5592467	3	0
chr18	5592471	3	0
chr18	5592496	2	0
chr18	5592507	2	0
chr18	5592514	2	0
chr18	5592516	2	0
chr18	5592520	2	0
chr18	5592522	2	0
chr18	5592552	13	0
chr18	5592555	13	0
chr18	5592562	13	0
chr18	5592565	13	0
chr18	5592585	16	0
chr18	5592587	2	0
chr18	5592593	3	0
chr18	5592600	3	0
chr18	5592603	3	0
chr18	5592610	5	0
chr18	5592616	2	0
chr18	5592643	4	0
chr18	5592648	15	0
chr18	5592658	14	0
chr18	5592666	15	0
chr18	5592669	15	0
chr18	5592675	13	0
chr18	5592680	13	0
chr18	5593411	10	0
chr18	5593426	10	0
chr18	5593476	1	0
chr18	5593478	2	0
chr18	5593486	2	1
chr18	5593497	2	1
chr18	5593501	2	0
chr18	5593687	14	0
chr18	5609121	3	0
chr18	5668403	21	21
chr18	5699290	16	0
chr18	5699299	16	0
chr18	5724483	24	15
chr18	5730921	12	6
chr18	5730973	8	3
chr18	5751088	31	10
chr18	5751095	31	7
chr18	5751098	31	10
chr18	5751205	8	3
chr18	5751250	10	3
chr18	5751262	10	4
chr18	5751283	18	7
chr18	5751287	8	4
chr18	5751300	47	15
chr18	5751307	39	9
chr18	5751310	39	14
chr18	5751417	7	4
chr18	5751462	11	6
chr18	5751474	11	6
chr18	5751495	17	12
chr18	5751499	6	4
chr18	5751512	46	14
chr18	5751519	40	7
chr18	5751522	40	11
chr18	5751604	14	6
chr18	5751629	14	5
chr18	5751674	13	5
chr18	5751686	14	8
chr18	5751707	21	11
chr18	5751711	7	2
chr18	5751731	1	0
chr18	5751734	1	0
chr18	5751816	4	1
chr18	5751841	4	0
chr18	5751886	9	3
chr18	5751898	9	3
chr18	5751919	17	6
chr18	5751923	8	2
chr18	5751936	49	16
chr18	5751943	42	9
chr18	5751946	42	12
chr18	5752028	4	2
chr18	5752053	4	1
chr18	5752098	10	5
chr18	5752110	10	5
chr18	5752131	16	7
chr18	5752135	6	3
chr18	5752148	6	5
chr18	5752240	5	0
chr18	5752265	5	1
chr18	5752310	10	4
chr18	5752322	10	2
chr18	5752343	28	15
chr18	5752347	18	8
chr18	5752361	17	8
chr18	5757967	21	10
chr18	5758196	1	0
chr18	5758214	1	0
chr18	5767368	49	49
chr18	5767395	49	48
chr18	5767447	18	18
chr18	5767449	18	18
chr18	5767481	17	17
chr18	5772559	5	5
chr18	5772587	5	5
chr18	5773350	94	94
chr18	5773354	94	93
chr18	5796649	1	0
chr18	5826608	6	4
chr18	5826660	9	5
chr18	5849892	6	2
chr18	5849902	6	1
chr18	5849944	2	1
chr18	5870506	11	7
chr18	5870513	11	4
chr18	5870539	11	4
chr18	5870704	7	4
chr18	5871494	1	1
chr18	5874754	7	2
chr18	5880542	17	16
chr18	5894317	1	1
chr18	5894335	1	1
chr18	5894406	2	0
chr18	5894415	2	2
chr18	5894429	2	0
chr18	5899372	3	3
chr18	5899424	4	1
chr18	5899986	27	12
chr18	5900136	15	7
chr18	5915629	27	0
chr18	5921043	22	15
chr18	5921140	1	0
chr18	5921149	2	0
chr18	5921164	2	1
chr18	5921204	15	15
chr18	5921227	23	8
chr18	5921229	23	15
chr18	5921247	46	28
chr18	5921255	37	17
chr18	5921347	48	48
chr18	5926970	18	6
chr18	5927119	18	6
chr18	5932270	43	0
chr18	5932289	43	0
chr18	5932440	28	0
chr18	5987404	57	1
chr18	5987434	57	0
chr18	5987492	52	8
chr18	5987522	4	0
chr18	5987598	18	0
chr18	5987615	18	0
chr18	6043920	15	5
chr18	6043936	15	6
chr18	6043952	15	3
chr18	6044102	4	2
chr18	6044113	4	4
chr18	6079644	81	80
chr18	6079823	23	23
chr18	6135589	6	0
chr18	6135596	6	0
chr18	6135601	6	0
chr18	6135688	28	0
chr18	6135693	29	0
chr18	6135704	29	0
chr18	6135708	28	0
chr18	6135711	28	0
chr18	6135720	29	0
